topic,title,source,article_url,rank_within_feed,relative_popularity,timestamp,feed_count,composite_score
TOP,March Madness Brackets: Expert Predictions for the 2026 Men’s NCAA Tournament - Sports Illustrated,Sports Illustrated,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNV0lKblRXeFVJZXpyb21DaE9EV3NWeUNrazdYSVo3bGl6bFo5WWYwZ3QtRVpVZDV1OGI0WUotTm9Gd1JyeU4zQi1pVlN6RVIwc3JBdFhoVXVha09rb0M2Q2VUNUYxcVh6N284ZnF6UzNWaGJFUVdKZXNsNHRvTnpOeDZPa2xtdVFOcWktQ3U2c3dKMUtLUE5hZV9ZT3dIRHRBRlJDenZBQkE?oc=5,27,0.974,2026-03-16 09:06:34.898376,1,0.974
TECHNOLOGY,Report: The Wolf Among Us Current-Gen Port Is in the Works - MP1st,MP1st,https://news.google.com/rss/articles/CBMihwFBVV95cUxQeXZURXVSc19kem5BbXhjWjB5UG9tNjVxT0RSY2owYXI0VDIxZTBVZi1fOGY1ajhZbk0xZmF3NUF5WTFfelFRVDk4UWFIQk4tSW1DMjhfNkxGbjJIZ2JxM2gyWkVZd1Y1VUJnVHFEN0g0MDl4Qi12ajJmM0V5bkdZRVY1dVdteEU?oc=5,27,0.974,2026-03-16 09:06:36.297043,1,0.974
ARTS,Design unveiled for downtown Palo Alto’s new six-story garage - Palo Alto Online,Palo Alto Online,https://news.google.com/rss/articles/CBMisgFBVV95cUxOMVd6YkFscFZTWUtaNVR5Yi1zbUhINkJLN3k2cDVGMWtXNklXRVpvNXJVWUhSd1kzdF9fQ2dKX2tXV0RyWEozX1FoY1pPTkZWLU5VdmtBWWxJUkIxd3pCdVpSeHUteXllZFFTWW9SU1F4S0FySi1kclFuTl80Y1JDSmJoUjBhcXNrVms4MC1ZeTU4dWxubXFXT0J1NmZWSENKUDYtLVZFN0l5VV9JMDVyMnB3?oc=5,27,0.974,2026-03-16 09:06:37.439537,1,0.974
BUSINESS,Bitcoin Advances as Oil Jumps Toward $100 on Further Middle East Strikes - Decrypt,Decrypt,https://news.google.com/rss/articles/CBMihwFBVV95cUxPRjROaUd5SEl5ek9pend4cWc1Qk9PR2dZVVpPcVhaWWg4SV9RTEgxZ2xqdTJFM3RfSGNtQW85SndSWDhWbWhjNG5ITUF1NXBYRkprazdnUzlEd05TTUo0UGhCM2M3OHFoOEV5WTZ4RzZMRHc2UHVDd1gzalhyMTI0Nnp4cHlOSUXSAY8BQVVfeXFMUDhxcHJyQVByVW5PR2loNU5xeGNtUVJoQVVEdjF0YzE0Q25qZ0FLbjExSmZWUU5LdnQ1bV9fc2NwR0pXNnhPVWxQeldObEZvd0VQQzZqcjZUbXBadmVwcmx4b1k3NHFWU3JiUG5ESFdfUEh6VVlEYXRfbURSVm40aS1FbVJEWEhpbHJhU2oySjA?oc=5,28,0.973,2026-03-16 09:06:35.280723,1,0.973
TOP,USA-Dominican Republic WBC thriller ends on blatantly incorrect strikeout - USA Today,USA Today,https://news.google.com/rss/articles/CBMisgFBVV95cUxNQWFXRjBqMkw1ZjhvcDFhV09GQU94U0QwSkxLbnRUdzUwWDRLZFZCbWtwVGppWHE3S1JHaDRCR1NreHV6c0tyR3ZTYUpNUkFtUGh5S1B5VHBLM2c2b0tPRzdSakZRcWt4Z3B4VS1za3lGR0VlYkFNcXFpcHFkaHJvWXhBNkhtcWhidk9VcDRWTVVfWkR3cXBVS2hfVW9CMUVjTzU4dHBLN2Z0ekF6ZkVCVmtR?oc=5,28,0.973,2026-03-16 09:06:34.898380,1,0.973
TECHNOLOGY,Spotify's mobile app may soon get a feature fans have wanted for 15 years - Android Authority,Android Authority,https://news.google.com/rss/articles/CBMikAFBVV95cUxNQ1ljNjRoSlNXaGlVS1djSkRoVVBIZ3ljOVp3R21hTlk3SzBudmpFRnh3T3FibURnakZaYmtSRml2V0g2ZXJVRFNVeXJ4MFYxUlNLRm5vS3NxY3E0QVBZLTdxS0VybnNGR3Y1eG1BMFA1aFk5eU9UNWRmVlF1NDRJUmpMOWhNM0hnaEllUm5YdG8?oc=5,28,0.973,2026-03-16 09:06:36.297047,1,0.973
SCIENCE,NASA’s LRO Camera Captures Unprecedented Image of the Moon’s Hidden Crater at Dawn - The Daily Galaxy,The Daily Galaxy,https://news.google.com/rss/articles/CBMigAFBVV95cUxPYTYxVTBUUmViNEhQWDRNbktIN080TV8ydzNOSGJNX1JKZl9uVjM4VzlJSFBuek9faUZkQURSa2dBcTAwQ2stRVI1Um56bUtNZFFzcDlSTVdmYXA3UERoUExTelpZTVA4UWxLXzNxUS1iVzloZ2tESlRwd1g3VTV6Yg?oc=5,28,0.973,2026-03-16 09:06:39.010614,1,0.973
ARTS,The Portland Museum of Art’s new head of art and exhibitions is a familiar face - The Portland Press Herald,The Portland Press Herald,https://news.google.com/rss/articles/CBMiugFBVV95cUxQVWh1SnBSUGMtckJsYzQtZzgyMXhkYWdXS2ZHZEU3YjRHRGFHQkdtLWI1bjNLdXVYV28zeGFGSW1VQ2NvX085azhadEdhTlBMWjBYY1NlZ0NxdVpRTjlmd21OenFYNUdTemkwMFFudzhuQlQ3Rk5lcWNZTjM0Ynk2Nm5fcmVOeVNqeTUwWjA0czd3SDBNeHpyb25icjBvZzhWZ3NXTDZGTVpuMmJ0Um90WWhXN2MxcGVjaHc?oc=5,28,0.973,2026-03-16 09:06:37.439540,1,0.973
TOP,Win-now? Rebuild? What NFL teams’ initial free agency moves revealed - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMilAFBVV95cUxPaWEwVmZUVWMwWFBDd2lJYU1BV0Fwd2JEZGtUd3ZZZE9vNDRydFlXR3R0eFdmTFVpRGUyTmt5eTNHTGhfdVhkTjRoQjI3WVdnV0VDT3o0WDNRTDYtS2tQME42aGtKSFkyWmlrRjJqSmRMUDh4bUZOUElIcXRLdEN0WUVlOEJOYzVoX2dfUVJOOG9LbGJS?oc=5,29,0.972,2026-03-16 09:06:34.898384,1,0.972
TECHNOLOGY,Microsoft pulls back on bringing Copilot to Windows 11 notifications - Windows Central,Windows Central,https://news.google.com/rss/articles/CBMilwJBVV95cUxNOXNRTWptQVJZX1dKZ3Z0d2VQS2plSS02YVROaU5WcG1NNHVYcXFUYktOWmxVTVZjTkxmZ1k4VTM3RE1qUV82TWE5TFNvSWlJZFN3M3dERmREbHN4cHNhelNJVVdJbWM0a29feTBUWjRDWFZhSTZYek9HZGJMUmVrTkFSQWlGX1VUa1pmY0hIcThCV3lGR3Z2STRUSHFfd3BGMzBsQTZUZ2gzWk1fNTd4Nlh4a3dNaUpuNUI5Y1pYcmRLck5LX0pYTE01V1NyZWFKVHpmYzA0ZE83VDdLZkNLV3dZS3ZFdEZTZ0dGZkU4WHQwVDhldTU0N2lISGJYRnEyRDB1bWJ1a0pqOVNjd3FjaEszd0QwWk0?oc=5,29,0.972,2026-03-16 09:06:36.297051,1,0.972
BUSINESS,Hundreds of flights into and out of Minneapolis-St. Paul International Airport canceled amid winter storm - CBS News,CBS News,https://news.google.com/rss/articles/CBMijwFBVV95cUxPTEpHRGEwZ3U0NUQ0NExDcTJxcUk0SW1fVEl5Ml9vb0pYMEtzTGVTLU92dGItTnNRdl9mVzM0TUQ3a0tPcE9kX0x0RE9kaVgtRG9ObjYyM3o3bEpDRHNxZzM1SFgwZmFHQVBFSVhkaEZyeHk5QWNnZEJVNUhjSGFwbnhfQ0Z2aHloZnNkQXRzTdIBlAFBVV95cUxNb3ZrMnZlWDY1d0Z3d05ZM2NsaHFGTWwzOUpiOTZ4bHFjTUZSbzRxV2RWYnAxcFd1Mk1EWG5wRkFrcDREcUtHV1d0Tkx4bjdUSS1zY29vQkl4OGNrb0dXR0NxbUNNREU2SGVGYmlYR2ZhcnpQd2lNVW02LThoRW5HVzF0aUw3U256dWh5WXZDbFZUYk8t?oc=5,29,0.972,2026-03-16 09:06:35.280726,1,0.972
ARTS,Postiljooni Daycare Center / Verstas Architects - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMihgFBVV95cUxNUnlzTmJsQ3pFZWY4Y2J3c0IxX2ZyOXV2SWg5Q0djOXZoX1VvWFhpZjFKZTU5WWVmOEh0OHVaX3Nzbml0V1hweHNjQlpKNmp6dmxzYmtaZ2E2TnAybnR2QmFxVmxvazFDc2I1RTRyVE94SDJ2ZWlVLUdjU3NjYTRaS0JDTkpzZw?oc=5,29,0.972,2026-03-16 09:06:37.439544,1,0.972
SCIENCE,"NASA’s Tiny Spacecraft Delivers First Images of Alien Stars, Here’s What We’ve Learned So Far - The Daily Galaxy",The Daily Galaxy,https://news.google.com/rss/articles/CBMigAFBVV95cUxPOUdSQjRoUFJLczFfaW0zak1nQ0tjRkpoNWJnM1NEaDBncEZCZVhJMktiOEd3bGs5NjVkVWNPb1hYRjVDUERCV1VoekU1NkZjdGt0MzZLT1FGMjlSRFZtQ0owQUVFZm14Tm5yb1dOLWdWZTc5QVZ6Um5RY0FwT0h3ZQ?oc=5,29,0.972,2026-03-16 09:06:39.010618,1,0.972
TOP,"Tracking 31 NCAA men's basketball conference tournaments, auto bids for 2026 March Madness - NCAA.com",NCAA.com,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNZ09vb0kxYVhfcXpDX2xyVnJKb3hpR2tSX1lUcGRTLW1hbWV5TldFSkw4OW5KV0dWcDJiM044MnJpMXNkTjhDZ1k3VFFUVFB1SzVLSmpzQk1CZC1PWlVjeUE5X1ZHbFhaMElZbTlFZkFlSGlEVzRNRVhSdzJrYW5PclRGNlJQb1gwSUlqYTl1ZkdDQWRyZjZQaFk0UTZKWnhIYXZfSHRFYjA5bzhuRFN3QzU0LTJYZVJOR0hCeGxaeUNjV0o5WnBqMi1jd3NOeVF1X0HSAdcBQVVfeXFMUGpPamh3cWZGanRQdnF4c2VVTjMxcllkWWRrS1JFXzQyRmlsZHhCeVdOYmJwSThNU3VKVEowZ18xU0M4d3l4dWN3dXNoaDZ4bW5IREtrTEhycEs4QnAwWlVXTnpma2k3X2p2Uk11QVM5VXFqMV9oOFAzeWNLcGg3cnRkcnVYZW43cnkzaUY5dG9mOXNHdWFaSnJPSk44U0lFSVliYXRqZ0hjUEJ4YkYzcW1iSUcyWnBQNzFQc1YtaXg5eUozeVJfX0hDOFItSzdUbmROZFgta1k?oc=5,30,0.971,2026-03-16 09:06:34.898388,1,0.971
ARTS,Exclusive: Inside Le Schuylkill tower’s €185 million reinvention - Monaco Life,Monaco Life,https://news.google.com/rss/articles/CBMijwFBVV95cUxQM2VyWmxCZkdaVVlEMTdpekVpUVdhMVF2YzI5QmJOUm1iUjVNYkNCNWJJYi1mX3lUbS11OXpuUUt5ajVueDhyWDdqQjZkZ3lnWmpVa3JtWGE3YllyNWtVV2t1NFUwTzNUVVZHUmJVdkViYWpHLXNJdEhJZ3VQS3l3dXBDbUtmWkJhVW1WQ05tNA?oc=5,30,0.971,2026-03-16 09:06:37.439549,1,0.971
TECHNOLOGY,Microsoft releases Windows 11 OOB hotpatch to fix RRAS RCE flaw - BleepingComputer,BleepingComputer,https://news.google.com/rss/articles/CBMisgFBVV95cUxQc2hQdFVDcTUwR3RzcVJoTkowak9JeGZTVDh4ZzJfaHhlTVk3UGtTQ2o3NFFzdGtVWHBJOGxTQVAtZXFwcjdVM1dBNHVsUlpMcTFIOUcxQmR6MjAzdXhIbnZzSk5ja0pVakM1aVNzVEltMDJMYmdSaVFWZF9fNkZLWDBpQnRWcldmbWRPYnNvR2FJQWVyOE9HQjdHOUhiM2lvOWxWR1JMMXJsLUY5bWhTUDdR0gG3AUFVX3lxTE5mV3U3cG9XTHpjclkzVWxrZ1E0c1kyYVQ1bG50V04ydlBBZzVqbHJhRG54aXJiM2w5RTBlQmlnYjJMSnFmNHc2TlV4My11R2hqVkhaY05xMmJObTdPZ2trZjRfWXZzVHZFZWtQaWdvWXpobEV5M0dqVHJLS2VmVzZRUjQ3V0lPVW9RSXdMVllJZmF4eHFtZUVvM2hZZWJrX09sanBkLUtJYmhNU1RqTWotdFgzV0RoMA?oc=5,30,0.971,2026-03-16 09:06:36.297055,1,0.971
SCIENCE,NASA’s Curiosity rover investigates strange spiderweb ridges on Mars - ScienceDaily,ScienceDaily,https://news.google.com/rss/articles/CBMib0FVX3lxTE9KaDdGOGQ5MVFOTUF0c192WmI1Nk5QQlE5OXlsUjFYWWJNVnh4alZYNDQ2VmgwS1lIRVRZYjlJVnNSRkFxd0hIck9xVE5uUEQzNkZEaEZkMVJ0eHVzOF84a2FNMmlVcjBlbU0wT0RIcw?oc=5,30,0.971,2026-03-16 09:06:39.010622,1,0.971
BUSINESS,Stock Trader’s Guide to Navigating Supply Disruption by Iran War - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxOQlZDZ3RVQUJjVnlUaUx1Z2U4SmlsSjdvYnB6MUZWbzh5dkJXU1I3V2tMS1JXR21wbmwtZzNxUWJ0QVJieE1rejdORmhYWDV4d2pPQ01FVE45X0dLMmVGMnhDMWY0X1hvLUtXLTdYc3FLclJlRDV2bU1lZUp1d0tIbEY0UHlSZXhsRFBFc1ItamdxZktOQXNjclc0MTI3VnplNVd4elc0dTdRMEZEeHRGblpOSVY0dw?oc=5,30,0.971,2026-03-16 09:06:35.280730,1,0.971
ARTS,Mixed-Use Development Proposed Along Irving Park - Chicago YIMBY,Chicago YIMBY,https://news.google.com/rss/articles/CBMijwFBVV95cUxQN2ItTWttTWoxbTlFRXg1YWpXM2JWdE1Db3dTWjJDSmtUX2pMM2xsUnY0TV9ZYzdxdl9WQWhTQldId0RoSElfbEttSUg3UWpjZTlFRWl5S25sQUthaUZfeWFSbHk3eDdqbVdZZXphMFo4YjA4Rkdadk9mNnd4cElYWW9YbEY4MWlUZGFneUJwMA?oc=5,31,0.97,2026-03-16 09:06:37.439552,1,0.97
SCIENCE,"A small comet baffled astronomers when it suddenly stopped, then reversed direction - Earth.com",Earth.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxPVGpUdWV6ZzJoNjhONDVWSnVtYkd1NFFMeWc4WVpmN3c1SjB3Sm1qRUd1c3FzUDFRQWhLa3VWZ0tYWUxYbUFDbTFGa2pteEZyT1hPU1NsN2V1UUtvb3FlT1BraFBidzNNeTJqWWdNWi1VR0hJYnVoMm9jNjJobHk4NTZ3Vlo0VFJudTQ4cXVFZ2FZM0c3NFl2N1VSelFuYmI3Y2lid1dQdTlsU2RD?oc=5,31,0.97,2026-03-16 09:06:39.010625,1,0.97
BUSINESS,Gold falls as inflation fears pressure Fed rate-cut outlook - Reuters,Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxOQ2RWYWlTNzdoMktKYzlSM3ZGRDFFa3pKa0k1OFUtUVh3RGp6dzI0VHFuckJFZDlFNk9fM3UzT1JjbHFKRldEaGJKQVE3a2JkUjZUeHZ2bU5JZEtMNTg0ZUpIUjg3dTZzUldGQnRhLTdLcUFoODlfRXc5UUJIODB0Sk5VdUlkWFNlRFdLWkR4ZV82bVhkbXNycE5XMlVlalJ2ZTdZSGx3?oc=5,31,0.97,2026-03-16 09:06:35.280734,1,0.97
TECHNOLOGY,"Tinkatink Community Day April 2026: Shiny Odds, Bonuses & Gigaton Hammer Tinkaton - Pokémon GO Hub",Pokémon GO Hub,https://news.google.com/rss/articles/CBMie0FVX3lxTE5JZ0NudGRuZF9MUUMtZXU5SGR1OXN3UVRVd3l6QUNaLXRJSnZBTGlNemZ3V09ERGdwZlVxZkZnemVKY2NQN3V2NEJYN0tFWUFpQ0NhN1ZHdkJFQkFuUzI4RVhuRmlBRnlqWC03dTRoYUp2SG5oOHNOcEducw?oc=5,31,0.97,2026-03-16 09:06:36.297059,1,0.97
BUSINESS,‘I think she will be loyal’: Jeffrey Epstein’s role in Peter Attia’s rise - Politico,Politico,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNS3R3SmhSbTdjZmc4aHdiME90eWlCaGpKVE1lR2xyYXdVMF84Smltd3BVSDlOV3hzZHJVbl81d1N5Mmd3U0lGMTlFYUo5VWtpanpwUjdhSWJ5SW9fRmF2ZFRuTEpVSFdEc0QyeHF5ZWFsYmQ3VC1hMzNfRGMwNy13Rk41dlFHc3NYMXRr?oc=5,32,0.969,2026-03-16 09:06:35.280737,1,0.969
TECHNOLOGY,Fallout: Chicago Demo Appears Online with New Trailer - Insider Gaming,Insider Gaming,https://news.google.com/rss/articles/CBMigAFBVV95cUxOR01LNlJ0Nl9pMS1Xc21mZzVVRktrRUd0bHpid0dZNnZQd1VBOEs0dFdlSS1SZ2pUZUs4a3hPdVJvVENOSjVYWmpqYkZ2dk5WeU1vMHVLbGc1UFdVZkJQSGwwaTRHRTVETnRWRmFleXRvdTVsUnU0Tng0MDhOQUwzcg?oc=5,32,0.969,2026-03-16 09:06:36.297063,1,0.969
SCIENCE,Bumblebees Have a Pretty Handy Survival Tactic - Newser,Newser,https://news.google.com/rss/articles/CBMingFBVV95cUxPLTYxR2FBVGpFbEJ5b2Q2Q2pDTHRlNTFyYU1PTTdGdTNoSDZRbEFQczBVVUR1NDNERm1TRmxGVEtjZmFNOEZJNlp3LU50bnJfSmd0bFNlblJEMmZQQmotY2hxRTc5Q0E3Q3d0WU1uUVc1c2FwdzQyV0RIWVRHeWdibm5mNlh1eFZWM0lPNFpqMERKNmVfbXJrNHR5MzdOZw?oc=5,32,0.969,2026-03-16 09:06:39.010628,1,0.969
ARTS,Nafas-e-No (New Breath) Clinic / Event office - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMigAFBVV95cUxNTHVncXpndEVFb3ZhalB4ck1obnRQS0dxSENuX2RiLTF4TDlrQUJHMXlwalk0cEJVZnNCbHZkS2Zja1FuX0ladHdJRzNMck15ZjJtNXowQU1Rd3BadjB2aS1NSGlCaE1wWlFUbEU3WU05R1hiU3dBTUcxUXd6dlljZQ?oc=5,32,0.969,2026-03-16 09:06:37.439556,1,0.969
SCIENCE,Models warn Thwaites Glacier could rival entire Antarctic ice loss by 2067 - Phys.org,Phys.org,https://news.google.com/rss/articles/CBMif0FVX3lxTE1RNnZ3YlVzVzFOTF8ya2RIN1EzeXRtSmFNYnhBY2ZMUmxtZnVLZ083ZjZYeC1qdWRwRHdUQTNEYzlpb0lBNVFiMW9xTS1YckdtdUU0YnpJTzNrc3drYkwwa2hkSnlMUV80WXRnd0Ixc2MxWnctME9oclVvUG0zbE0?oc=5,33,0.968,2026-03-16 09:06:39.010632,1,0.968
ARTS,Casa Branca / NEBR arquitetura - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMib0FVX3lxTFBHWDVZanlsMzJQbldpSEdsMFY1M1Naa2JMMzJyNDI4Qk5fTTRja3JEM0R4NkR5UDdKdExHYmZuaTEyMklBRldYY285OW1LbnE1cWEyS3MzcVNyaVJfOTlrUjcwZEVmTC0wQVItTHR4TQ?oc=5,33,0.968,2026-03-16 09:06:37.439560,1,0.968
BUSINESS,The billionaires made a promise — now some want out - TechCrunch,TechCrunch,https://news.google.com/rss/articles/CBMijAFBVV95cUxOeGJQOF9fMWtyM2dpYU9xeWVNM0FudVpnTGpSRFZfUWRxSVJubEdQV3I2eXJxdGJYTklJaEwwUWhSdHdPMjRoWVJVeVNqR3pHZVFRR0RFSUNIaUhOZ19GS1BhbFd4OEd4VERFN0V5eldwUHFCOFJ0QnQ1N1NWaF8zWUZwVXBaVUJTczVyTA?oc=5,33,0.968,2026-03-16 09:06:35.280741,1,0.968
TECHNOLOGY,Spotify’s new Taste Profile feature lets users fine-tune their algorithm’s recommendations - Engadget,Engadget,https://news.google.com/rss/articles/CBMi4gFBVV95cUxOM292NmNhNzk4eHRISFFxc3JsOHNOZzZwTTFPdXBlM3Zwc1ZYbzBDZUc4T2ZjUzJ5RmRrTTJwSG1RM1gwTnlxbGJQMkhUV0dQWklUMW9Cbm1qeWctYTRvQWo0a3FOUVhlQTc3UlhhNFhvYWp2Y01COExIU0ZLRDNVcFhCVXpGN1d5OGZGTzRRWllqemh1Nl9OX0lZcFdSQzJzUDZKVVpSSENRdVViNG9Rc2dsVGFzQ2NyaVV3TW1HUnFGOUR4eE5RVENPVlRVMHc1Sl9IUHR2eFY0U2JSdGloNjBB?oc=5,33,0.968,2026-03-16 09:06:36.297067,1,0.968
ARTS,"The Art of Asking for a Discount on Art, According to Experts - Artsy",Artsy,https://news.google.com/rss/articles/CBMiekFVX3lxTFBqb3p5MGZiU1ZFWmQweEMxaV9GeDhXVUFzN3I2YXg0Z0VGd1BKdlpfZmVGdmRJODZsNVhDRDlpR1NYcTlqalBPMjUxeHllNzVtNjJqSl9EMjBGSWJKOXV0bEIzZVlnS2tQQ2tTQXV1T09rc3F1ajZqZGdR?oc=5,34,0.967,2026-03-16 09:06:37.439563,1,0.967
BUSINESS,"Munitions Metal Tungsten Eclipses Gold, Copper in 557% Rally - Bloomberg.com",Bloomberg.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxOUzYyWUhXdG1MNmVVUlRLbHNZTUdoZDh3eG45ckFwTTBPa1l4S195YXFCOXJ5ZHZzaEJOSy1tdXNGOElzSi04QmhCVHNmV0p1SjdLUUVyMnNlczMtVkVfUE1Ya3I1N0JHWlA5VkhpQ0VRbVFsX3BTaEYtM1J0TzN3YlZFaF9nb20xdGdONXVpU01tenVXemd3LXN0eFRkczJycWlhTWczd1ZEQmRvRG4w?oc=5,34,0.967,2026-03-16 09:06:35.280745,1,0.967
TECHNOLOGY,Why Are People Hating ‘Marathon’ As A Sport? - Forbes,Forbes,https://news.google.com/rss/articles/CBMilwFBVV95cUxOMXVqMFlxV0Z4NDJTNENzeXBtcTdYSW5kcDVTeW5jMk52TU9NVmxlNkwwYzFnMzZILUpENHdreXFzQms1N1ZkVXh5SEs4cG0xbnV1MDJCSjdoNzV1RGJwcFhjVm1fdE1mVWZCSnRvMUJNVU5ma2xQck0tRkJfRGUzR2VnM2FSZU4tOWxiUGY1Sm9KT21SbmJn?oc=5,34,0.967,2026-03-16 09:06:36.297071,1,0.967
SCIENCE,Improvised condom use in a rainforest study helped scientists discover something strange about cicadas - Earth.com,Earth.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxONTNVQXV1RGw2OTk5WHdIMHdTRTdRc3lyLVhhUmEzV1k0QWdxUXdFYXRJQ3k0NkM1VEktZEl1bVNNN3lNQzVydG1XNGlyaHJPM0NCblJTS0U3MlpzdzNzZDJocnRTUFc1NzRMM0RHYjc5NDN5TzZVU1Y2eTBSQy1xLW1qYUlSZHJKdVo2SUt1TFNsM3hWTk5lRWJ4X2ZmbkpSb0RPRmVDT0tNdW8?oc=5,34,0.967,2026-03-16 09:06:39.010636,1,0.967
BUSINESS,"The Washington Post Lost Over 60,000 Subscribers Following Winter Layoffs - TheWrap",TheWrap,https://news.google.com/rss/articles/CBMiswFBVV95cUxNZXhLc2ROV1ZCTV9VWUp4MXB0UnVxYkNRWm9JNUFrcXdDdEIwOEJZamRJaU92Ulhzc1dPZjQxM0xtcFZrMzR5clZYWnF1REdzT19iOXBhcGR1NGs0SlRuaU9RWFd5dVRaYlBQaWtKMUp6cVJVd2Y0YU9OR2JJeHZBZXE0M1l0N25OaVpNdTlTNlhvWFRTbDRvLXFFUDVuV0tUZTZHSVdXZkh3M2d1NlZmVExfQQ?oc=5,35,0.966,2026-03-16 09:06:35.280748,1,0.966
SCIENCE,"Enhanced fluorescence technique illuminates rapid, coordinated protein folding - Phys.org",Phys.org,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQTHJhQnFpUUItOGhJNzlNdzNEWlhQT21uVFpNQWNuY3Y5bDdxWlhEWDRiRklpQmpNZnN5M1kzWlFqTFFFaERYVl91NzVQR2EtZnRvVHRaTW1zZVFnbloweXE5eVBZRlplZ1BVVWhQUEtpLUtEX000b1Z3VlRkWW4xSnVBZ0F1c0M4QXJN?oc=5,35,0.966,2026-03-16 09:06:39.010639,1,0.966
ARTS,The Inspiring International Garden Photographer of the Year Winners - PetaPixel,PetaPixel,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVkhKMGpJbjNfS09pUDM3Tm0tQVRXQkJSX2pCN0JCbmJ5VTRTNzVWeVVNam94NklqRExTZFpPOFlWZ2lQSDlxcG5ibDYtM01RWWFTVHl0TDJYZzNhQlBmNG1jM3hqWVhhcF9OcmFqUzctVUZIa29BVkJMdm1YcEJiamU3ZjNUaHVOR0JRVjloUmVpTGYyUUdOSVNyNGJZZmtGeFhN?oc=5,35,0.966,2026-03-16 09:06:37.439567,1,0.966
TECHNOLOGY,"Bcachefs 1.37 Released With Linux 7.0 Support, Erasure Coding Stable & New Sub-Commands - Phoronix",Phoronix,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBSZ1JWY3Y1LXdyLUR0aUpJNER5c05jeDNvaGZmNDVYdUhtd05ZejJvX1NnZGlpMFBpWDR5cFl6S283cTB2dzVrVGYtV3ZpMmlaTE1IaEc2ay1lMmdWRkI2dFdB?oc=5,35,0.966,2026-03-16 09:06:36.297075,1,0.966
TOP,A young dad's colon cancer spread to his lungs with no warning. He says a clinical trial led to a miracle. - CBS News,CBS News,https://news.google.com/rss/articles/CBMikAFBVV95cUxQTm9fQlo1cW43RmdkVHNrWHZQaFZLSkJtVmk0TEV4X2ZwOU1tZzFhZWpDanB5U1ZRSXhqMkFIc2ExN1hucV9yZ09XUi1CR2ZLM0c2akJCNDFEWnQ2NWRtQVhGMXczTVdOZElsU2tIOTltN21OUUtKUDRCRFN5T3ZXM05vMXFxSVQ4XzhNUUN4eknSAZYBQVVfeXFMUFBXM3EwWWxWcFJIXzBmbFhjcE9BYU1Xb1RqUWM4dEFkSmRSVXJIeDdnblJJSU1yWnJpT0ZaWVlQZ2V1Xzc1eVRUREE3YlQwMm0zTzNoQ19KdHpXY2x1bUk4TkZYT3BnRGlqcERJQ19hdzU4ZmlKaXRZM09XckZoT3RqLWFDNEwwdURaRFliY0Rrb0xXVFdB?oc=5,35,0.966,2026-03-16 09:06:34.898407,1,0.966
TOP,Ways to prevent a common cancer for both men and women - WKBN.com,WKBN.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxQZmpWZ1NNblFkQ3locXoxX19RYXhYSFlmN2o2RUVFQ1hqbW5ENkZPcXh2QWd6ak56R0tSUVRpbkZSbEh4ZzNPZXlPcmJSS3hJbGZia3VTUW1wWmpvZTFaSUJLQ3gzbEU3NXhONVN3Z05aUmpuRXphelZDSEhoOVdiWXZlSmVEMkhaeGhjMnp1Q0plcW9pRFJV0gGcAUFVX3lxTFA1eWRlSkIyV3A2U3pYajFBZFNZaDhqVzhSM3NmNDhaQmM5ajBJYWc2aFBWdkRsdmtycnBWVGhDZjlOUS1SSDIzX0J4WlNfZTVSVnkwa21EVkhWdWNBelY5TUR6M1g1OG5TV3dmNlRabDZxNzd0TUZzR2JfQWVmUkFxX0xsVkdybk95bWh2dTRIbHNjSXkzenVkOWJoTg?oc=5,36,0.965,2026-03-16 09:06:34.898410,1,0.965
ARTS,John Shearer: Following The R.H. Hunt Architectural Trail To Mississippi - Chattanoogan.Com Breaking News,Chattanoogan.Com Breaking News,https://news.google.com/rss/articles/CBMikAFBVV95cUxPYXJqZmJRaGVVdHR4TUJXYUFwbWJsNTc3clpiOXVIUjNwWVBhN0NSR0FUWGQtOWdhWS01LS1PRy1xc2gwNUJQZWdTZTF1b0Vyc2M3WlcxYmhuazE4bHU2YkpsY0dVV0Z1SWpycEZFOVRRNlREY0Q3alQ4Qml5MHI1OXQzaXp4RXpQNEh0Vy11OW0?oc=5,36,0.965,2026-03-16 09:06:37.439571,1,0.965
